_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,result1,result2,result1_gold,result2_gold,sentence
940085815,4/26/2016 07:20:27,1968971795,4/26/2016 07:14:37,FALSE,clixsense,1,34932846,IDN,4,Jakarta,112.215.66.169,the U.S. Naval Test Pilot School served at the Naval Air Test Center,served at,,,"	Attended <b><font color=""purple"">the U.S. Naval Test Pilot School</font></b> in 1987 and served as a Test Pilot at <b><font color=""purple"">the Naval Air Test Center</font></b> from 1988 to 1990.	"
940085815,4/26/2016 07:23:16,1968973311,4/26/2016 07:21:02,FALSE,clixsense,1,35120301,MYS,5,Seremban,175.142.251.157,Worked at U.S. Naval Test Pilot School and Naval Air Test Center.,"selected by, part of",,,"	Attended <b><font color=""purple"">the U.S. Naval Test Pilot School</font></b> in 1987 and served as a Test Pilot at <b><font color=""purple"">the Naval Air Test Center</font></b> from 1988 to 1990.	"
940085816,4/26/2016 15:53:11,1969400557,4/26/2016 15:52:02,FALSE,clixsense,1,26232429,PHL,D9,Pinagbuhatan,121.54.54.251,Lind left NASA in 1986 and for nine years served as a professor of physics and astronomy.,person,,,"	<b><font color=""purple"">Lind</font></b> left NASA in <b><font color=""purple"">1986</font></b> and for <b><font color=""purple"">nine years</font></b> served as a professor of physics and astronomy at Utah State University.	"
940085816,4/26/2016 17:01:19,1969442569,4/26/2016 17:00:32,FALSE,clixsense,1,35649569,PHL,,,112.198.118.152,Lind left NASA in 1986 and for nine years.,raw,,,"	<b><font color=""purple"">Lind</font></b> left NASA in <b><font color=""purple"">1986</font></b> and for <b><font color=""purple"">nine years</font></b> served as a professor of physics and astronomy at Utah State University.	"
940085816,4/26/2016 17:34:57,1969462155,4/26/2016 17:27:52,FALSE,clixsense,1,10187654,RUS,66,Saint Petersburg,5.18.56.179,Lind left NASA  for nine years served as a professor of physics and astronomy at Utah State University.,Lind left NASA in 1986 and for nine years served as a professor of physics and astronomy at Utah State University.,,,"	<b><font color=""purple"">Lind</font></b> left NASA in <b><font color=""purple"">1986</font></b> and for <b><font color=""purple"">nine years</font></b> served as a professor of physics and astronomy at Utah State University.	"
940085816,4/26/2016 17:44:09,1969467506,4/26/2016 17:40:56,FALSE,clixsense,1,36820845,RUS,61,Rostov-on-don,213.27.114.232,Lind left NASA in 1986 and for nine years served as a professor.,"in, for",,,"	<b><font color=""purple"">Lind</font></b> left NASA in <b><font color=""purple"">1986</font></b> and for <b><font color=""purple"">nine years</font></b> served as a professor of physics and astronomy at Utah State University.	"
940085816,4/26/2016 17:45:45,1969468437,4/26/2016 17:40:14,FALSE,neodev,1,29026449,IND,23,Pathankot,115.184.114.234,Lind left NASA in 1986 and for nine years served as a professor of physics and astronomy at Utah State University.,"Selected by, whole",,,"	<b><font color=""purple"">Lind</font></b> left NASA in <b><font color=""purple"">1986</font></b> and for <b><font color=""purple"">nine years</font></b> served as a professor of physics and astronomy at Utah State University.	"
940085816,4/26/2016 17:58:26,1969474823,4/26/2016 17:54:55,FALSE,neodev,1,36123238,ROU,10,Bucharest,5.12.223.9,Lind left NASA in 1986 and for nine years he was a professor.,"selected by, part of",,,"	<b><font color=""purple"">Lind</font></b> left NASA in <b><font color=""purple"">1986</font></b> and for <b><font color=""purple"">nine years</font></b> served as a professor of physics and astronomy at Utah State University.	"
940085816,4/26/2016 18:27:35,1969490348,4/26/2016 18:01:09,FALSE,clixsense,1,35444326,BRA,7,BrasÌÎÌ_ÌÎ_ÌÎÌ___lia,177.15.130.106,Lind left NASA in 1986 and for nine years served as a professor.,"left in, served as",,,"	<b><font color=""purple"">Lind</font></b> left NASA in <b><font color=""purple"">1986</font></b> and for <b><font color=""purple"">nine years</font></b> served as a professor of physics and astronomy at Utah State University.	"
940085817,4/27/2016 20:49:33,1970474910,4/27/2016 20:48:53,FALSE,neodev,1,35242699,VEN,13,Barquisimeto,186.14.51.15,"After A-4 Skyhawk training, he made two Vietnam War deployments aboard the USSEnterprise with Attack Squadron 113 (VA-113).","After A-4 Skyhawk training, he made two Vietnam War deployments aboard the USSEnterprise with Attack Squadron 113 (VA-113).",,,"	After A-4 Skyhawk training, he made two <b><font color=""purple"">Vietnam War</font></b> deployments aboard the USSEnterprise with <b><font color=""purple"">Attack Squadron 113</font></b> (VA-113).	"
940085817,4/27/2016 21:58:39,1970513074,4/27/2016 21:54:56,FALSE,neodev,1,37065242,PRT,14,Alenquer,2.82.202.126,He made two Vietnam War deployments aboard the USSEnterprise with Attack Squadron 113.,with,,,"	After A-4 Skyhawk training, he made two <b><font color=""purple"">Vietnam War</font></b> deployments aboard the USSEnterprise with <b><font color=""purple"">Attack Squadron 113</font></b> (VA-113).	"
940085817,4/27/2016 22:10:05,1970525110,4/27/2016 22:09:43,FALSE,neodev,1,36762819,BRA,6,Fortaleza,191.34.235.112,vietnam,war,,,"	After A-4 Skyhawk training, he made two <b><font color=""purple"">Vietnam War</font></b> deployments aboard the USSEnterprise with <b><font color=""purple"">Attack Squadron 113</font></b> (VA-113).	"
940085817,4/27/2016 22:54:03,1970599261,4/27/2016 22:52:19,FALSE,instagc,1,31860859,TUR,68,Ankara,88.231.3.75,he made two Vietnam War deployments aboard the USSEnterprise with Attack Squadron 113 (VA-113).,his doings,,,"	After A-4 Skyhawk training, he made two <b><font color=""purple"">Vietnam War</font></b> deployments aboard the USSEnterprise with <b><font color=""purple"">Attack Squadron 113</font></b> (VA-113).	"
940085817,4/27/2016 23:51:38,1970626675,4/27/2016 23:47:13,FALSE,neodev,1,32641414,VEN,4,Maracay,190.38.44.234,vietnam war deployments aboard the ussenterprise with attack squadron 113,with,,,"	After A-4 Skyhawk training, he made two <b><font color=""purple"">Vietnam War</font></b> deployments aboard the USSEnterprise with <b><font color=""purple"">Attack Squadron 113</font></b> (VA-113).	"
940085817,4/28/2016 00:20:21,1970634060,4/28/2016 00:18:43,FALSE,clixsense,1,32175836,PER,15,Lima,179.7.84.68,Vietnam War deployments aboard the USSEnterprise with Attack Squadron 113,Vietnam War deployments Attack Squadron 113,,,"	After A-4 Skyhawk training, he made two <b><font color=""purple"">Vietnam War</font></b> deployments aboard the USSEnterprise with <b><font color=""purple"">Attack Squadron 113</font></b> (VA-113).	"
940085817,4/28/2016 00:39:33,1970638700,4/28/2016 00:36:06,FALSE,clixsense,1,35372604,BRA,5,Salvador,177.159.55.238,"ApÌÎÌ_ÌÎ_ÌÎÌ___s o treinamento A-4 Skyhawk, ele fez dois Guerra do VietnÌÎÌ_ÌÎ_ÌÎÌ__ÌÎÌ_Ì´åÇÌÎå«Ì´å£ colocaÌÎÌ_ÌÎ_ÌÎÌ__ÌÎÌ_Ì´åÇ_ÌÎÌ_ÌÎ_ÌÎÌ__ÌÎÌ_Ì´åÇÌÎå«Ì´åµes borde do USSEnterprise com Ataque Squadron 113 (VA-113).",implantaÌÎÌ_ÌÎ_ÌÎÌ__ÌÎÌ_Ì´åÇ_ÌÎÌ_ÌÎ_ÌÎÌ__ÌÎÌ_Ì´åÇÌÎå«Ì´åµes,,,"	After A-4 Skyhawk training, he made two <b><font color=""purple"">Vietnam War</font></b> deployments aboard the USSEnterprise with <b><font color=""purple"">Attack Squadron 113</font></b> (VA-113).	"
940085817,4/28/2016 01:12:12,1970650115,4/28/2016 01:08:26,FALSE,neodev,1,28875937,PAK,4,Lahore,119.153.167.46,"After A-4 Skyhawk training, he made two Vietnam War deployments aboard the USSEnterprise with Attack Squadron 113.","selected by, part of",,,"	After A-4 Skyhawk training, he made two <b><font color=""purple"">Vietnam War</font></b> deployments aboard the USSEnterprise with <b><font color=""purple"">Attack Squadron 113</font></b> (VA-113).	"
940085817,4/28/2016 01:17:22,1970652066,4/28/2016 01:03:38,FALSE,clixsense,1,18495435,IDN,8,Surabaya,112.215.153.113,He made two Vietnam War deployments aboard the USSEnterprise with Attack Squadron 113.,aboard with,,,"	After A-4 Skyhawk training, he made two <b><font color=""purple"">Vietnam War</font></b> deployments aboard the USSEnterprise with <b><font color=""purple"">Attack Squadron 113</font></b> (VA-113).	"
940085817,4/28/2016 01:22:05,1970653950,4/28/2016 01:21:07,FALSE,clixsense,1,30278109,MYS,13,Kuala Terengganu,210.186.54.63,"After A-4 Skyhawk training, he made two Vietnam War deployments aboard the USSEnterprise",action,,,"	After A-4 Skyhawk training, he made two <b><font color=""purple"">Vietnam War</font></b> deployments aboard the USSEnterprise with <b><font color=""purple"">Attack Squadron 113</font></b> (VA-113).	"
940085817,4/28/2016 01:44:17,1970662931,4/28/2016 01:16:16,FALSE,clixsense,1,12016510,BGD,81,Dhaka,119.30.35.46,he made two Vietnam War After A-4 Skyhawk training,War and weapons,,,"	After A-4 Skyhawk training, he made two <b><font color=""purple"">Vietnam War</font></b> deployments aboard the USSEnterprise with <b><font color=""purple"">Attack Squadron 113</font></b> (VA-113).	"
940085817,4/28/2016 01:57:42,1970668475,4/28/2016 01:55:16,FALSE,clixsense,1,35100871,PRT,9,LoulÌÎÌ_ÌÎ_ÌÎÌ__ÌÎÌ_Ì´åÇÌÎå«Ì´å©,89.152.54.110,he made two Vietnam War deployments aboard the USSEnterprise,deployments,,,"	After A-4 Skyhawk training, he made two <b><font color=""purple"">Vietnam War</font></b> deployments aboard the USSEnterprise with <b><font color=""purple"">Attack Squadron 113</font></b> (VA-113).	"
940085817,4/28/2016 02:01:14,1970670092,4/28/2016 01:50:44,FALSE,clixsense,1,32022944,PHL,20,Imus,49.145.236.112,"With Attack Squadron 113, he made two Vietnam War after A-4 Skyhawk training.",selected by,,,"	After A-4 Skyhawk training, he made two <b><font color=""purple"">Vietnam War</font></b> deployments aboard the USSEnterprise with <b><font color=""purple"">Attack Squadron 113</font></b> (VA-113).	"
940085817,4/28/2016 02:11:54,1970674443,4/28/2016 02:08:53,FALSE,prodege,1,37231594,CAN,ON,Peterborough,24.235.211.34,He made 2 deployments in the Vietnam War aboard the Attack Squadron 113.,he made 2 deployments in the; aboard the,,,"	After A-4 Skyhawk training, he made two <b><font color=""purple"">Vietnam War</font></b> deployments aboard the USSEnterprise with <b><font color=""purple"">Attack Squadron 113</font></b> (VA-113).	"
940085817,4/28/2016 02:48:30,1970691874,4/28/2016 02:45:46,FALSE,clixsense,1,36820845,RUS,61,Rostov-on-don,213.27.114.232,He made two Vietnam War deployments  with Attack Squadron 133.,with,,,"	After A-4 Skyhawk training, he made two <b><font color=""purple"">Vietnam War</font></b> deployments aboard the USSEnterprise with <b><font color=""purple"">Attack Squadron 113</font></b> (VA-113).	"
940085818,4/27/2016 04:49:43,1969866749,4/27/2016 04:49:09,FALSE,clixsense,1,31410532,PHL,20,DasmariÌÎÌ_ÌÎ_ÌÎÌ__ÌÎÌ_Ì´åÇÌÎå«Ì´å±as,121.54.32.105,"During the mission, the crew deployed ANIK-C for Telesat Canada, and Syncom IV-3.",for the U.S. Navy,,,"	During the mission, the crew deployed ANIK-C for Telesat Canada, and Syncom IV-3 for <b><font color=""purple"">the U.S. Navy</font></b>.	"
940085818,4/27/2016 06:47:18,1969955304,4/27/2016 06:46:28,FALSE,neodev,1,30360734,IND,28,Kolkata,150.107.177.74,"During the mission, the crew deployed ANIK-C",Syncom IV-3 for the U.S. Navy.,,,"	During the mission, the crew deployed ANIK-C for Telesat Canada, and Syncom IV-3 for <b><font color=""purple"">the U.S. Navy</font></b>.	"
940085818,4/27/2016 09:21:14,1970047111,4/27/2016 09:19:37,FALSE,clixsense,1,34772768,FRA,B8,Nice,212.194.65.86,"The crew deployed ANIK-C for Telesat Canada, and Syncom IV-3 for the U.S. Navy.",for,,,"	During the mission, the crew deployed ANIK-C for Telesat Canada, and Syncom IV-3 for <b><font color=""purple"">the U.S. Navy</font></b>.	"
940085818,4/27/2016 10:00:51,1970067923,4/27/2016 09:59:03,FALSE,neodev,1,20961587,NLD,5,Maastricht,84.30.54.4,"During the mission, the crew deployed ANIK-C for Telesat Canada, and Syncom IV-3 for the U.S. Navy.","selected by, part of",,,"	During the mission, the crew deployed ANIK-C for Telesat Canada, and Syncom IV-3 for <b><font color=""purple"">the U.S. Navy</font></b>.	"
940085818,4/27/2016 10:03:41,1970069667,4/27/2016 10:01:43,FALSE,elite,1,33792477,SRB,0,Nis,178.17.22.135,"During the mission,   and Syncom IV-3 for the U.S. Navy.",During,,,"	During the mission, the crew deployed ANIK-C for Telesat Canada, and Syncom IV-3 for <b><font color=""purple"">the U.S. Navy</font></b>.	"
940085818,4/27/2016 10:34:07,1970085017,4/27/2016 10:31:06,FALSE,clixsense,1,29985919,IND,16,Mumbai,1.186.76.17,"The crew deployed ANIK-C for Telesat Canada, and Syncom IV-3 for the U.S. Navy.",Company,,,"	During the mission, the crew deployed ANIK-C for Telesat Canada, and Syncom IV-3 for <b><font color=""purple"">the U.S. Navy</font></b>.	"
940085818,4/27/2016 10:35:48,1970085692,4/27/2016 10:30:31,FALSE,clixsense,1,36398551,PRT,14,MassamÌÎÌ_ÌÎ_ÌÎÌ__ÌÎÌ_ÌÎ_ÌÎå«Ì´å,79.169.234.93,Syncom IV-3 for the U.S. Navy.,Syncom IV-3 for the U.S. Navy.,,,"	During the mission, the crew deployed ANIK-C for Telesat Canada, and Syncom IV-3 for <b><font color=""purple"">the U.S. Navy</font></b>.	"
940085818,4/27/2016 11:17:44,1970105990,4/27/2016 11:15:40,FALSE,neodev,1,32265020,PRT,17,Ermesinde,37.189.195.206,The crew deployed Syncom IV-3 for U.S.Navy.,Work.,,,"	During the mission, the crew deployed ANIK-C for Telesat Canada, and Syncom IV-3 for <b><font color=""purple"">the U.S. Navy</font></b>.	"
940085818,4/27/2016 11:57:47,1970128646,4/27/2016 11:51:34,FALSE,instagc,1,36558037,VEN,23,Maracaibo,190.199.55.8,"the crew deployed ANIK-C for Telesat Canada, and Syncom IV-3 for the U.S. Navy","During the mission, the crew deployed",,,"	During the mission, the crew deployed ANIK-C for Telesat Canada, and Syncom IV-3 for <b><font color=""purple"">the U.S. Navy</font></b>.	"
940085818,4/27/2016 12:22:13,1970140123,4/27/2016 12:18:43,FALSE,neodev,1,36114575,ROU,4,Bacau,5.13.42.205,The U.S. Navy deployed ANIK-C during the mission.,the US. Navy is a special force in the United States.,,,"	During the mission, the crew deployed ANIK-C for Telesat Canada, and Syncom IV-3 for <b><font color=""purple"">the U.S. Navy</font></b>.	"
940085818,4/27/2016 12:37:46,1970146512,4/27/2016 12:34:04,FALSE,clixsense,1,33951846,PHL,D9,Makati City,49.144.8.189,the crew deployed ANIK-C and Syncom IV-3 for the U.S. Navy,removal of words,,,"	During the mission, the crew deployed ANIK-C for Telesat Canada, and Syncom IV-3 for <b><font color=""purple"">the U.S. Navy</font></b>.	"
940085818,4/27/2016 12:51:52,1970152513,4/27/2016 12:43:09,FALSE,clixsense,1,34637088,IND,2,Hyderabad,183.83.230.243,"the crew deployed ANIK-C for Telesat Canada, and Syncom IV-3 for the U.S.NAVY.","the mission, for",,,"	During the mission, the crew deployed ANIK-C for Telesat Canada, and Syncom IV-3 for <b><font color=""purple"">the U.S. Navy</font></b>.	"
940085818,4/27/2016 13:19:55,1970164075,4/27/2016 13:18:31,FALSE,instagc,1,27753923,GBR,F2,Gosport,82.27.224.254,the U.S. Navy deployed during the mission.,who deployed.,,,"	During the mission, the crew deployed ANIK-C for Telesat Canada, and Syncom IV-3 for <b><font color=""purple"">the U.S. Navy</font></b>.	"
